Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered,Active,WHO Region
Saskatchewan,Canada,52.9399,-106.4509,2020-07-20,962,15,0,947,Americas
,Chile,-35.6751,-71.543,2020-07-20,333029,8633,303992,20404,Americas
,Colombia,4.5709,-74.2973,2020-07-20,204005,6929,95804,101272,Americas
,Costa Rica,9.7489,-83.7534,2020-07-20,11534,66,3019,8449,Americas
,Cuba,21.521757,-77.78116700000002,2020-07-20,2446,87,2308,51,Americas
,Dominican Republic,18.7357,-70.1627,2020-07-20,53956,993,25561,27402,Americas
,Ecuador,-1.8312,-78.1834,2020-07-20,74620,5318,31955,37347,Americas
,El Salvador,13.7942,-88.8965,2020-07-20,12207,344,6831,5032,Americas
,Guatemala,15.7835,-90.2308,2020-07-20,39039,1502,25539,11998,Americas
,Guyana,4.860416000000002,-58.93018000000001,2020-07-20,337,19,163,155,Americas
,Haiti,18.9712,-72.2852,2020-07-20,7053,146,3877,3030,Americas
,Honduras,15.2,-86.2419,2020-07-20,34611,935,3905,29771,Americas
,Jamaica,18.1096,-77.2975,2020-07-20,809,10,706,93,Americas
,Mexico,23.6345,-102.5528,2020-07-20,349396,39485,263091,46820,Americas
,Nicaragua,12.865416,-85.207229,2020-07-20,3147,99,2282,766,Americas
,Panama,8.538,-80.7821,2020-07-20,54426,1127,29164,24135,Americas
,Paraguay,-23.4425,-58.4438,2020-07-20,3748,33,2171,1544,Americas
,Peru,-9.19,-75.0152,2020-07-20,357681,13384,245081,99216,Americas
,Saint Lucia,13.9094,-60.9789,2020-07-20,23,0,19,4,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-07-20,50,0,29,21,Americas
,Suriname,3.9193,-56.0278,2020-07-20,1079,21,656,402,Americas
,Trinidad and Tobago,10.6918,-61.2225,2020-07-20,137,8,124,5,Americas
,Uruguay,-32.5228,-55.7658,2020-07-20,1064,33,927,104,Americas
,US,40.0,-100.0,2020-07-20,3834677,141025,1160087,2533565,Americas
,Venezuela,6.4238,-66.5897,2020-07-20,12334,116,6844,5374,Americas
,Dominica,15.415,-61.371,2020-07-20,18,0,18,0,Americas
,Grenada,12.1165,-61.678999999999995,2020-07-20,23,0,23,0,Americas
,Belize,17.1899,-88.4976,2020-07-20,40,2,22,16,Americas
,Saint Kitts and Nevis,17.357822,-62.782998,2020-07-20,17,0,15,2,Americas
Northwest Territories,Canada,64.8255,-124.8457,2020-07-20,5,0,0,5,Americas
Yukon,Canada,64.2823,-135.0,2020-07-20,13,0,0,13,Americas
,Antigua and Barbuda,17.0608,-61.7964,2020-07-21,76,3,57,16,Americas
,Argentina,-38.4161,-63.6167,2020-07-21,136118,2490,58598,75030,Americas
,Bahamas,25.025885,-78.035889,2020-07-21,194,11,91,92,Americas
,Barbados,13.1939,-59.5432,2020-07-21,106,7,91,8,Americas
,Bolivia,-16.2902,-63.5887,2020-07-21,62357,2273,19290,40794,Americas
,Brazil,-14.235,-51.9253,2020-07-21,2159654,81487,1555339,522828,Americas
Alberta,Canada,53.9333,-116.5765,2020-07-21,9728,172,0,9556,Americas
British Columbia,Canada,53.7267,-127.6476,2020-07-21,3328,189,0,3139,Americas
Manitoba,Canada,53.7609,-98.8139,2020-07-21,366,7,0,359,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-07-21,170,2,0,168,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-07-21,263,3,0,260,Americas
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-07-21,1067,63,0,1004,Americas
Ontario,Canada,51.2538,-85.3232,2020-07-21,39718,2798,0,36920,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-07-21,36,0,0,36,Americas
Quebec,Canada,52.9399,-73.5491,2020-07-21,57796,5658,0,52138,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-07-21,970,15,0,955,Americas
,Chile,-35.6751,-71.543,2020-07-21,334683,8677,306816,19190,Americas
,Colombia,4.5709,-74.2973,2020-07-21,211038,7166,98840,105032,Americas
,Costa Rica,9.7489,-83.7534,2020-07-21,11811,68,3194,8549,Americas
,Cuba,21.521757,-77.78116700000002,2020-07-21,2449,87,2321,41,Americas
,Dominican Republic,18.7357,-70.1627,2020-07-21,54797,999,25976,27822,Americas
,Ecuador,-1.8312,-78.1834,2020-07-21,76217,5366,32725,38126,Americas
,El Salvador,13.7942,-88.8965,2020-07-21,12582,352,6965,5265,Americas
,Guatemala,15.7835,-90.2308,2020-07-21,40229,1531,26685,12013,Americas
,Guyana,4.860416000000002,-58.93018000000001,2020-07-21,339,19,163,157,Americas
,Haiti,18.9712,-72.2852,2020-07-21,7100,151,4095,2854,Americas
,Honduras,15.2,-86.2419,2020-07-21,35345,988,4144,30213,Americas
,Jamaica,18.1096,-77.2975,2020-07-21,810,10,709,91,Americas
,Mexico,23.6345,-102.5528,2020-07-21,356255,40400,267407,48448,Americas
,Nicaragua,12.865416,-85.207229,2020-07-21,3439,108,2492,839,Americas
,Panama,8.538,-80.7821,2020-07-21,55153,1159,30075,23919,Americas
,Paraguay,-23.4425,-58.4438,2020-07-21,3817,35,2307,1475,Americas
,Peru,-9.19,-75.0152,2020-07-21,362087,13579,248746,99762,Americas
,Saint Lucia,13.9094,-60.9789,2020-07-21,23,0,19,4,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-07-21,50,0,29,21,Americas
,Suriname,3.9193,-56.0278,2020-07-21,1131,21,705,405,Americas
,Trinidad and Tobago,10.6918,-61.2225,2020-07-21,139,8,124,7,Americas
,Uruguay,-32.5228,-55.7658,2020-07-21,1096,33,929,134,Americas
,US,40.0,-100.0,2020-07-21,3899211,142121,1182018,2575072,Americas
,Venezuela,6.4238,-66.5897,2020-07-21,12774,120,6983,5671,Americas
,Dominica,15.415,-61.371,2020-07-21,18,0,18,0,Americas
,Grenada,12.1165,-61.678999999999995,2020-07-21,23,0,23,0,Americas
,Belize,17.1899,-88.4976,2020-07-21,42,2,22,18,Americas
,Saint Kitts and Nevis,17.357822,-62.782998,2020-07-21,17,0,15,2,Americas
Northwest Territories,Canada,64.8255,-124.8457,2020-07-21,5,0,0,5,Americas
Yukon,Canada,64.2823,-135.0,2020-07-21,13,0,0,13,Americas
,Antigua and Barbuda,17.0608,-61.7964,2020-07-22,76,3,58,15,Americas
,Argentina,-38.4161,-63.6167,2020-07-22,141900,2588,60531,78781,Americas
,Bahamas,25.025885,-78.035889,2020-07-22,219,11,91,117,Americas
,Barbados,13.1939,-59.5432,2020-07-22,106,7,94,5,Americas
,Bolivia,-16.2902,-63.5887,2020-07-22,64135,2328,19721,42086,Americas
,Brazil,-14.235,-51.9253,2020-07-22,2227514,82771,1591975,552768,Americas
Alberta,Canada,53.9333,-116.5765,2020-07-22,9728,172,0,9556,Americas
British Columbia,Canada,53.7267,-127.6476,2020-07-22,3328,189,0,3139,Americas
Manitoba,Canada,53.7609,-98.8139,2020-07-22,374,7,0,367,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-07-22,170,2,0,168,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-07-22,264,3,0,261,Americas
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-07-22,1067,63,0,1004,Americas
Ontario,Canada,51.2538,-85.3232,2020-07-22,39824,2799,0,37025,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-07-22,36,0,0,36,Americas
Quebec,Canada,52.9399,-73.5491,2020-07-22,57938,5662,0,52276,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-07-22,1030,15,0,1015,Americas
,Chile,-35.6751,-71.543,2020-07-22,336402,8722,309241,18439,Americas
,Colombia,4.5709,-74.2973,2020-07-22,218428,7373,101613,109442,Americas
,Costa Rica,9.7489,-83.7534,2020-07-22,12361,71,3322,8968,Americas
,Cuba,21.521757,-77.78116700000002,2020-07-22,2462,87,2326,49,Americas
,Dominican Republic,18.7357,-70.1627,2020-07-22,56043,1005,26466,28572,Americas
,Ecuador,-1.8312,-78.1834,2020-07-22,77257,5418,33125,38714,Americas
,El Salvador,13.7942,-88.8965,2020-07-22,12975,363,7119,5493,Americas
,Guatemala,15.7835,-90.2308,2020-07-22,41135,1573,27756,11806,Americas
,Guyana,4.860416000000002,-58.93018000000001,2020-07-22,350,19,165,166,Americas
,Haiti,18.9712,-72.2852,2020-07-22,7167,154,4095,2918,Americas
,Honduras,15.2,-86.2419,2020-07-22,36102,1006,4315,30781,Americas
,Jamaica,18.1096,-77.2975,2020-07-22,816,10,710,96,Americas
,Mexico,23.6345,-102.5528,2020-07-22,362274,41190,270147,50937,Americas
,Nicaragua,12.865416,-85.207229,2020-07-22,3439,108,2492,839,Americas
,Panama,8.538,-80.7821,2020-07-22,55906,1180,31122,23604,Americas
,Paraguay,-23.4425,-58.4438,2020-07-22,4000,36,2391,1573,Americas
,Peru,-9.19,-75.0152,2020-07-22,366550,13767,252246,100537,Americas
,Saint Lucia,13.9094,-60.9789,2020-07-22,23,0,19,4,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-07-22,52,0,37,15,Americas
,Suriname,3.9193,-56.0278,2020-07-22,1176,21,739,416,Americas
,Trinidad and Tobago,10.6918,-61.2225,2020-07-22,141,8,127,6,Americas
,Uruguay,-32.5228,-55.7658,2020-07-22,1117,34,934,149,Americas
,US,40.0,-100.0,2020-07-22,3970121,143316,1210849,2615956,Americas
,Venezuela,6.4238,-66.5897,2020-07-22,13164,124,7471,5569,Americas
,Dominica,15.415,-61.371,2020-07-22,18,0,18,0,Americas
,Grenada,12.1165,-61.678999999999995,2020-07-22,23,0,23,0,Americas
,Belize,17.1899,-88.4976,2020-07-22,43,2,23,18,Americas
,Saint Kitts and Nevis,17.357822,-62.782998,2020-07-22,17,0,15,2,Americas
Northwest Territories,Canada,64.8255,-124.8457,2020-07-22,5,0,0,5,Americas
Yukon,Canada,64.2823,-135.0,2020-07-22,13,0,0,13,Americas
,Antigua and Barbuda,17.0608,-61.7964,2020-07-23,76,3,58,15,Americas
,Argentina,-38.4161,-63.6167,2020-07-23,148027,2702,62815,82510,Americas
,Bahamas,25.025885,-78.035889,2020-07-23,274,11,91,172,Americas
,Barbados,13.1939,-59.5432,2020-07-23,106,7,94,5,Americas
,Bolivia,-16.2902,-63.5887,2020-07-23,65252,2407,20030,42815,Americas
,Brazil,-14.235,-51.9253,2020-07-23,2287475,84082,1620313,583080,Americas
Alberta,Canada,53.9333,-116.5765,2020-07-23,9975,176,0,9799,Americas
British Columbia,Canada,53.7267,-127.6476,2020-07-23,3392,190,0,3202,Americas
Manitoba,Canada,53.7609,-98.8139,2020-07-23,375,7,0,368,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-07-23,170,2,0,168,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-07-23,264,3,0,261,Americas
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-07-23,1067,63,0,1004,Americas
Ontario,Canada,51.2538,-85.3232,2020-07-23,39936,2799,0,37137,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-07-23,36,0,0,36,Americas
Quebec,Canada,52.9399,-73.5491,2020-07-23,58080,5662,0,52418,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-07-23,1072,16,0,1056,Americas
,Chile,-35.6751,-71.543,2020-07-23,338759,8838,311431,18490,Americas
,Colombia,4.5709,-74.2973,2020-07-23,226373,7688,107951,110734,Americas
,Costa Rica,9.7489,-83.7534,2020-07-23,13129,80,3448,9601,Americas
,Cuba,21.521757,-77.78116700000002,2020-07-23,2466,87,2339,40,Americas
,Dominican Republic,18.7357,-70.1627,2020-07-23,57615,1006,26905,29704,Americas
,Ecuador,-1.8312,-78.1834,2020-07-23,78148,5439,33455,39254,Americas
,El Salvador,13.7942,-88.8965,2020-07-23,13377,372,7276,5729,Americas
,Guatemala,15.7835,-90.2308,2020-07-23,42192,1632,28856,11704,Americas
,Guyana,4.860416000000002,-58.93018000000001,2020-07-23,351,19,176,156,Americas
,Haiti,18.9712,-72.2852,2020-07-23,7197,154,4236,2807,Americas
,Honduras,15.2,-86.2419,2020-07-23,36902,1011,4448,31443,Americas
,Jamaica,18.1096,-77.2975,2020-07-23,821,10,711,100,Americas
,Mexico,23.6345,-102.5528,2020-07-23,370712,41908,275454,53350,Americas
,Nicaragua,12.865416,-85.207229,2020-07-23,3439,108,2492,839,Americas
,Panama,8.538,-80.7821,2020-07-23,56817,1209,31828,23780,Americas
,Paraguay,-23.4425,-58.4438,2020-07-23,4113,36,2487,1590,Americas
,Peru,-9.19,-75.0152,2020-07-23,371096,17654,255945,97497,Americas
,Saint Lucia,13.9094,-60.9789,2020-07-23,24,0,22,2,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-07-23,52,0,37,15,Americas
,Suriname,3.9193,-56.0278,2020-07-23,1234,23,774,437,Americas
,Trinidad and Tobago,10.6918,-61.2225,2020-07-23,141,8,128,5,Americas
,Uruguay,-32.5228,-55.7658,2020-07-23,1141,34,940,167,Americas
,US,40.0,-100.0,2020-07-23,4038816,144430,1233269,2661117,Americas
,Venezuela,6.4238,-66.5897,2020-07-23,13613,129,7752,5732,Americas
,Dominica,15.415,-61.371,2020-07-23,18,0,18,0,Americas
,Grenada,12.1165,-61.678999999999995,2020-07-23,23,0,23,0,Americas
,Belize,17.1899,-88.4976,2020-07-23,47,2,25,20,Americas
,Saint Kitts and Nevis,17.357822,-62.782998,2020-07-23,17,0,15,2,Americas
Northwest Territories,Canada,64.8255,-124.8457,2020-07-23,5,0,0,5,Americas
Yukon,Canada,64.2823,-135.0,2020-07-23,13,0,0,13,Americas
,Antigua and Barbuda,17.0608,-61.7964,2020-07-24,82,3,60,19,Americas
,Argentina,-38.4161,-63.6167,2020-07-24,153520,2807,65447,85266,Americas
,Bahamas,25.025885,-78.035889,2020-07-24,316,11,91,214,Americas
,Barbados,13.1939,-59.5432,2020-07-24,108,7,94,7,Americas
,Bolivia,-16.2902,-63.5887,2020-07-24,66456,2473,20614,43369,Americas
,Brazil,-14.235,-51.9253,2020-07-24,2343366,85238,1693214,564914,Americas
Alberta,Canada,53.9333,-116.5765,2020-07-24,10086,178,0,9908,Americas
British Columbia,Canada,53.7267,-127.6476,2020-07-24,3392,190,0,3202,Americas
Manitoba,Canada,53.7609,-98.8139,2020-07-24,384,7,0,377,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-07-24,170,2,0,168,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-07-24,265,3,0,262,Americas
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-07-24,1067,63,0,1004,Americas
Ontario,Canada,51.2538,-85.3232,2020-07-24,40341,2800,0,37541,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-07-24,36,0,0,36,Americas
Quebec,Canada,52.9399,-73.5491,2020-07-24,58243,5663,0,52580,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-07-24,1099,16,0,1083,Americas
,Chile,-35.6751,-71.543,2020-07-24,341304,8914,313696,18694,Americas
,Colombia,4.5709,-74.2973,2020-07-24,233541,7975,113864,111702,Americas
,Costa Rica,9.7489,-83.7534,2020-07-24,13669,87,3505,10077,Americas
,Cuba,21.521757,-77.78116700000002,2020-07-24,2469,87,2341,41,Americas
,Dominican Republic,18.7357,-70.1627,2020-07-24,59077,1036,27625,30416,Americas
,Ecuador,-1.8312,-78.1834,2020-07-24,79049,5468,34544,39037,Americas
,El Salvador,13.7942,-88.8965,2020-07-24,13792,379,7415,5998,Americas
,Guatemala,15.7835,-90.2308,2020-07-24,43283,1669,30150,11464,Americas
,Guyana,4.860416000000002,-58.93018000000001,2020-07-24,352,20,178,154,Americas
,Haiti,18.9712,-72.2852,2020-07-24,7260,156,4236,2868,Americas
,Honduras,15.2,-86.2419,2020-07-24,37559,1061,4607,31891,Americas
,Jamaica,18.1096,-77.2975,2020-07-24,831,10,711,110,Americas
,Mexico,23.6345,-102.5528,2020-07-24,378285,42645,283382,52258,Americas
,Nicaragua,12.865416,-85.207229,2020-07-24,3439,108,2492,839,Americas
,Panama,8.538,-80.7821,2020-07-24,57993,1250,32704,24039,Americas
,Paraguay,-23.4425,-58.4438,2020-07-24,4224,38,2596,1590,Americas
,Peru,-9.19,-75.0152,2020-07-24,375961,17843,259423,98695,Americas
,Saint Lucia,13.9094,-60.9789,2020-07-24,24,0,22,2,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-07-24,52,0,39,13,Americas
,Suriname,3.9193,-56.0278,2020-07-24,1305,23,804,478,Americas
,Trinidad and Tobago,10.6918,-61.2225,2020-07-24,142,8,128,6,Americas
,Uruguay,-32.5228,-55.7658,2020-07-24,1166,34,946,186,Americas
,US,40.0,-100.0,2020-07-24,4112531,145560,1261624,2705347,Americas
,Venezuela,6.4238,-66.5897,2020-07-24,14263,134,8127,6002,Americas
,Dominica,15.415,-61.371,2020-07-24,18,0,18,0,Americas
,Grenada,12.1165,-61.678999999999995,2020-07-24,23,0,23,0,Americas
,Belize,17.1899,-88.4976,2020-07-24,48,2,26,20,Americas
,Saint Kitts and Nevis,17.357822,-62.782998,2020-07-24,17,0,15,2,Americas
Northwest Territories,Canada,64.8255,-124.8457,2020-07-24,5,0,0,5,Americas
Yukon,Canada,64.2823,-135.0,2020-07-24,14,0,0,14,Americas
,Antigua and Barbuda,17.0608,-61.7964,2020-07-25,82,3,60,19,Americas
,Argentina,-38.4161,-63.6167,2020-07-25,158334,2893,68022,87419,Americas
,Bahamas,25.025885,-78.035889,2020-07-25,326,11,91,224,Americas
,Barbados,13.1939,-59.5432,2020-07-25,108,7,94,7,Americas
,Bolivia,-16.2902,-63.5887,2020-07-25,68281,2535,20951,44795,Americas
,Brazil,-14.235,-51.9253,2020-07-25,2394513,86449,1785359,522705,Americas
Alberta,Canada,53.9333,-116.5765,2020-07-25,10086,178,0,9908,Americas
British Columbia,Canada,53.7267,-127.6476,2020-07-25,3419,191,0,3228,Americas
Manitoba,Canada,53.7609,-98.8139,2020-07-25,388,7,0,381,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-07-25,170,2,0,168,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-07-25,265,3,0,262,Americas
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-07-25,1067,63,0,1004,Americas
Ontario,Canada,51.2538,-85.3232,2020-07-25,40457,2802,0,37655,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-07-25,36,0,0,36,Americas
Quebec,Canada,52.9399,-73.5491,2020-07-25,58414,5666,0,52748,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-07-25,1136,16,0,1120,Americas
,Chile,-35.6751,-71.543,2020-07-25,343592,9020,316169,18403,Americas
,Colombia,4.5709,-74.2973,2020-07-25,240795,8269,119667,112859,Americas
,Costa Rica,9.7489,-83.7534,2020-07-25,14600,98,3640,10862,Americas
,Cuba,21.521757,-77.78116700000002,2020-07-25,2478,87,2345,46,Americas
,Dominican Republic,18.7357,-70.1627,2020-07-25,60896,1055,27980,31861,Americas
,Ecuador,-1.8312,-78.1834,2020-07-25,80036,5507,34544,39985,Americas
,El Salvador,13.7942,-88.8965,2020-07-25,14221,390,7549,6282,Americas
,Guatemala,15.7835,-90.2308,2020-07-25,44492,1699,31045,11748,Americas
,Guyana,4.860416000000002,-58.93018000000001,2020-07-25,360,20,180,160,Americas
,Haiti,18.9712,-72.2852,2020-07-25,7297,157,4365,2775,Americas
,Honduras,15.2,-86.2419,2020-07-25,38438,1098,4713,32627,Americas
,Jamaica,18.1096,-77.2975,2020-07-25,837,10,711,116,Americas
,Mexico,23.6345,-102.5528,2020-07-25,385036,42645,288819,53572,Americas
,Nicaragua,12.865416,-85.207229,2020-07-25,3439,108,2492,839,Americas
,Panama,8.538,-80.7821,2020-07-25,58864,1275,33428,24161,Americas
,Paraguay,-23.4425,-58.4438,2020-07-25,4328,40,2679,1609,Americas
,Peru,-9.19,-75.0152,2020-07-25,375961,17843,259423,98695,Americas
,Saint Lucia,13.9094,-60.9789,2020-07-25,24,0,22,2,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-07-25,52,0,39,13,Americas
,Suriname,3.9193,-56.0278,2020-07-25,1381,23,853,505,Americas
,Trinidad and Tobago,10.6918,-61.2225,2020-07-25,147,8,128,11,Americas
,Uruguay,-32.5228,-55.7658,2020-07-25,1174,34,947,193,Americas
,US,40.0,-100.0,2020-07-25,4178970,146465,1279414,2753091,Americas
,Venezuela,6.4238,-66.5897,2020-07-25,14929,138,8795,5996,Americas
,Dominica,15.415,-61.371,2020-07-25,18,0,18,0,Americas
,Grenada,12.1165,-61.678999999999995,2020-07-25,23,0,23,0,Americas
,Belize,17.1899,-88.4976,2020-07-25,48,2,26,20,Americas
,Saint Kitts and Nevis,17.357822,-62.782998,2020-07-25,17,0,15,2,Americas
Northwest Territories,Canada,64.8255,-124.8457,2020-07-25,5,0,0,5,Americas
Yukon,Canada,64.2823,-135.0,2020-07-25,14,0,0,14,Americas
,Antigua and Barbuda,17.0608,-61.7964,2020-07-26,82,3,60,19,Americas
,Argentina,-38.4161,-63.6167,2020-07-26,162526,2939,70518,89069,Americas
,Bahamas,25.025885,-78.035889,2020-07-26,342,11,91,240,Americas
,Barbados,13.1939,-59.5432,2020-07-26,110,7,94,9,Americas
,Bolivia,-16.2902,-63.5887,2020-07-26,69429,2583,21169,45677,Americas
,Brazil,-14.235,-51.9253,2020-07-26,2419091,87004,1812913,519174,Americas
Alberta,Canada,53.9333,-116.5765,2020-07-26,10086,178,0,9908,Americas
British Columbia,Canada,53.7267,-127.6476,2020-07-26,3419,191,0,3228,Americas
Manitoba,Canada,53.7609,-98.8139,2020-07-26,394,7,0,387,Americas
New Brunswick,Canada,46.5653,-66.4619,2020-07-26,170,2,0,168,Americas
Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-07-26,266,3,0,263,Americas
Nova Scotia,Canada,44.681999999999995,-63.7443,2020-07-26,1067,63,0,1004,Americas
Ontario,Canada,51.2538,-85.3232,2020-07-26,40558,2806,0,37752,Americas
Prince Edward Island,Canada,46.5107,-63.4168,2020-07-26,36,0,0,36,Americas
Quebec,Canada,52.9399,-73.5491,2020-07-26,58583,5667,0,52916,Americas
Saskatchewan,Canada,52.9399,-106.4509,2020-07-26,1178,16,0,1162,Americas
,Chile,-35.6751,-71.543,2020-07-26,345790,9112,318095,18583,Americas
,Colombia,4.5709,-74.2973,2020-07-26,240795,8269,119667,112859,Americas
,Costa Rica,9.7489,-83.7534,2020-07-26,15229,104,3736,11389,Americas
,Cuba,21.521757,-77.78116700000002,2020-07-26,2495,87,2349,59,Americas
,Dominican Republic,18.7357,-70.1627,2020-07-26,62908,1063,28603,33242,Americas
,Ecuador,-1.8312,-78.1834,2020-07-26,80694,5515,34896,40283,Americas
,El Salvador,13.7942,-88.8965,2020-07-26,14630,400,7648,6582,Americas
,Guatemala,15.7835,-90.2308,2020-07-26,45053,1734,31612,11707,Americas
,Guyana,4.860416000000002,-58.93018000000001,2020-07-26,370,20,181,169,Americas
,Haiti,18.9712,-72.2852,2020-07-26,7315,157,4365,2793,Americas
,Honduras,15.2,-86.2419,2020-07-26,39276,1116,4922,33238,Americas
,Jamaica,18.1096,-77.2975,2020-07-26,842,10,714,118,Americas
,Mexico,23.6345,-102.5528,2020-07-26,390516,43680,295222,51614,Americas
,Nicaragua,12.865416,-85.207229,2020-07-26,3439,108,2492,839,Americas
,Panama,8.538,-80.7821,2020-07-26,60296,1294,34131,24871,Americas
,Paraguay,-23.4425,-58.4438,2020-07-26,4444,41,2794,1609,Americas
,Peru,-9.19,-75.0152,2020-07-26,375961,17843,267850,90268,Americas
,Saint Lucia,13.9094,-60.9789,2020-07-26,24,0,22,2,Americas
,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-07-26,52,0,39,13,Americas
,Suriname,3.9193,-56.0278,2020-07-26,1439,23,890,526,Americas
,Trinidad and Tobago,10.6918,-61.2225,2020-07-26,147,8,128,11,Americas
,Uruguay,-32.5228,-55.7658,2020-07-26,1192,34,948,210,Americas
,US,40.0,-100.0,2020-07-26,4233923,146935,1297863,2789125,Americas
,Venezuela,6.4238,-66.5897,2020-07-26,15463,142,9746,5575,Americas
,Dominica,15.415,-61.371,2020-07-26,18,0,18,0,Americas
,Grenada,12.1165,-61.678999999999995,2020-07-26,23,0,23,0,Americas
,Belize,17.1899,-88.4976,2020-07-26,48,2,26,20,Americas
,Saint Kitts and Nevis,17.357822,-62.782998,2020-07-26,17,0,15,2,Americas
Northwest Territories,Canada,64.8255,-124.8457,2020-07-26,5,0,0,5,Americas
Yukon,Canada,64.2823,-135.0,2020-07-26,14,0,0,14,Americas
,Antigua and Barbuda,17.0608,-61.7964,2020-07-27,86,3,65,18,Americas
,Argentina,-38.4161,-63.6167,2020-07-27,167416,3059,72575,91782,Americas
